ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8030366	3.67e-01	2.43e-01	-1.169378	-6.9938	-0.01662412	SNORD35A	small nucleolar RNA, C/D box 35A
7929954	7.97e-01	7.03e-01	-0.381375	-6.99389	-0.00606919		
7895131	6.70e-01	5.48e-01	0.6019	-6.99391	0.01217945		
7943373	8.03e-01	7.12e-01	-0.36916	-6.99391	-0.00324436	ERVK-6	endogenous retrovirus group K member 6
8015060	7.83e-01	6.85e-01	0.405611	-6.99402	0.00283509	KRT24	keratin 24
7901338	7.90e-01	6.94e-01	-0.394342	-6.99417	-0.00287675		
7909164	7.66e-01	6.63e-01	0.435737	-6.99417	0.00470486	CTSE	cathepsin E
7907535	8.03e-01	7.12e-01	0.369025	-6.99421	0.00366241		
7928126	6.29e-01	5.02e-01	0.67205	-6.99424	0.00498041	PALD1	phosphatase domain containing, paladin 1
7894429	3.06e-01	1.92e-01	1.3073	-6.99425	0.00794133		
8089457	8.03e-01	7.11e-01	0.370311	-6.99431	0.00361772		
7895742	6.80e-01	5.59e-01	-0.584808	-6.99433	-0.01083268		
8104627	8.03e-01	7.11e-01	-0.37041	-6.99434	-0.00435768	PMCHL1	pro-melanin concentrating hormone like 1 (pseudogene)
8010237	6.42e-01	5.16e-01	-0.649712	-6.99434	-0.00502091	C17orf99	chromosome 17 open reading frame 99
7923177	8.02e-01	7.11e-01	-0.371241	-6.99439	-0.00293451		
7997166	7.93e-01	6.99e-01	0.387393	-6.9944	0.00346311	LOC100127951	ISPF6484
7896433	7.18e-01	6.04e-01	0.518672	-6.99445	0.01162381		
7893673	8.02e-01	7.11e-01	-0.371248	-6.99447	-0.00989789		
7999408	8.03e-01	7.11e-01	-0.370811	-6.99452	-0.00398725		
8133872	7.85e-01	6.88e-01	-0.40153	-6.99453	-0.00367497		
8029458	6.78e-01	5.57e-01	-0.588453	-6.99458	-0.00453397	CEACAM16	carcinoembryonic antigen related cell adhesion molecule 16
8110920	6.77e-01	5.56e-01	-0.590066	-6.99461	-0.00433604	FASTKD3	FAST kinase domains 3
8074701	7.21e-01	6.08e-01	-0.513105	-6.99461	-0.00354103	SLC7A4	solute carrier family 7 member 4
8103235	7.54e-01	6.49e-01	-0.456008	-6.9947	-0.00341273	TIGD4	tigger transposable element derived 4
7942814	8.00e-01	7.08e-01	-0.37553	-6.99475	-0.00292927		
8028524	2.71e-01	1.65e-01	-1.391622	-6.99478	-0.00531902	ACTN4	actinin alpha 4
8010787	6.37e-01	5.11e-01	-0.658182	-6.99478	-0.00320031	HEXDC///C17orf62	hexosaminidase D///chromosome 17 open reading frame 62
7894200	7.51e-01	6.44e-01	0.462494	-6.99482	0.01267702		
8021152	7.97e-01	7.03e-01	0.381485	-6.99499	0.00322774	C18orf12	chromosome 18 open reading frame 12
8066559	7.82e-01	6.84e-01	0.406728	-6.99499	0.00404125	WFDC9	WAP four-disulfide core domain 9
7895791	6.24e-01	4.97e-01	0.680106	-6.995	0.00959475		
8023261	4.05e-01	2.77e-01	-1.08998	-6.99504	-0.00640163	ACAA2	acetyl-CoA acyltransferase 2
7910377	6.66e-01	5.43e-01	-0.609067	-6.99504	-0.01543095		
7941059	7.15e-01	6.02e-01	-0.522679	-6.99507	-0.00391949	LOC100996455	uncharacterized LOC100996455
8024511	6.98e-01	5.81e-01	0.552208	-6.99509	0.00433876	ZNF554	zinc finger protein 554
8174338	4.92e-01	3.58e-01	0.921347	-6.99517	0.00426652	MORC4	MORC family CW-type zinc finger 4
8071642	7.06e-01	5.90e-01	0.538844	-6.99524	0.00472953	IGLV6-57///IGLL5///IGLV6-57	immunoglobulin lambda variable 6-57///immunoglobulin lambda like polypeptide 5///immunoglobulin lambda variable 6-57
7893739	3.34e-01	2.15e-01	1.242609	-6.99526	0.00696282		
8131335	8.04e-01	7.13e-01	-0.368466	-6.99528	-0.00365139		
8037742	6.85e-01	5.66e-01	-0.574962	-6.99533	-0.00430469	PGLYRP1	peptidoglycan recognition protein 1
7939930	8.02e-01	7.11e-01	0.371143	-6.99536	0.00344135	OR4S2	olfactory receptor family 4 subfamily S member 2
7893502	8.03e-01	7.12e-01	0.369096	-6.99539	0.00916457		
8144880	6.53e-01	5.29e-01	0.630805	-6.99541	0.00595817	SH2D4A	SH2 domain containing 4A
8008491	7.96e-01	7.02e-01	-0.382855	-6.99542	-0.00342445		
8095758	8.01e-01	7.10e-01	-0.372713	-6.99542	-0.00333156		
8122196	6.73e-01	5.51e-01	0.597353	-6.99547	0.00623202		
7966181	8.04e-01	7.13e-01	0.36762	-6.99552	0.00438602		
7986598	7.73e-01	6.72e-01	0.423523	-6.99558	0.00266538	GOLGA6L6///GOLGA6L1	golgin A6 family-like 6///golgin A6 family-like 1
7904927	7.71e-01	6.70e-01	0.426248	-6.99562	0.00372493	GJA8	gap junction protein alpha 8
8149065	8.05e-01	7.15e-01	0.366006	-6.99582	0.00403752		
8142171	8.06e-01	7.16e-01	0.363823	-6.99589	0.0028693	SLC26A3	solute carrier family 26 member 3
7896283	8.05e-01	7.15e-01	-0.365878	-6.99593	-0.01591481		
8057821	8.01e-01	7.09e-01	-0.373787	-6.996	-0.00296056	DNAH7	dynein axonemal heavy chain 7
7906372	7.91e-01	6.96e-01	0.390927	-6.99603	0.00345665	OR10Z1	olfactory receptor family 10 subfamily Z member 1
8162177	7.05e-01	5.90e-01	0.539914	-6.99609	0.00432677		
8015169	7.99e-01	7.06e-01	-0.377203	-6.9961	-0.00222732	KRTAP3-3///KRTAP3-2	keratin associated protein 3-3///keratin associated protein 3-2
8019597	7.99e-01	7.06e-01	-0.377203	-6.9961	-0.00222732	KRTAP3-3///KRTAP3-2	keratin associated protein 3-3///keratin associated protein 3-2
8033455	6.41e-01	5.16e-01	-0.651029	-6.99614	-0.0044452	PRR36	proline rich 36
7952884	7.27e-01	6.15e-01	-0.502754	-6.99615	-0.00349198	B3GAT1	beta-1,3-glucuronyltransferase 1
8053482	7.99e-01	7.06e-01	0.377568	-6.99616	0.00349133		
7948150	8.05e-01	7.15e-01	-0.365502	-6.99618	-0.00306426	OR5M1	olfactory receptor family 5 subfamily M member 1
7915184	8.03e-01	7.11e-01	-0.370248	-6.99624	-0.00285654	RHBDL2	rhomboid like 2
8034249	7.30e-01	6.18e-01	-0.498737	-6.99624	-0.00369909	CCDC151	coiled-coil domain containing 151
8153273	7.55e-01	6.49e-01	0.45508	-6.99629	0.00320449	MROH5	maestro heat like repeat family member 5
7894831	7.11e-01	5.96e-01	0.530015	-6.9963	0.0125924		
8001394	7.41e-01	6.33e-01	-0.478157	-6.99631	-0.00288022	TOX3	TOX high mobility group box family member 3
7895479	8.06e-01	7.15e-01	0.364841	-6.99636	0.00761982		
7894889	3.10e-01	1.96e-01	1.296329	-6.99638	0.0067014		
8027770	6.21e-01	4.93e-01	-0.686655	-6.99644	-0.00404122	FXYD7	FXYD domain containing ion transport regulator 7
8024934	7.42e-01	6.34e-01	-0.476508	-6.9965	-0.00407749	ZNRF4	zinc and ring finger 4
8178177	7.18e-01	6.05e-01	-0.51827	-6.99653	-0.00416763	CYP21A1P///CYP21A2	cytochrome P450 family 21 subfamily A member 1, pseudogene///cytochrome P450 family 21 subfamily A member 2
8179440	7.18e-01	6.05e-01	-0.51827	-6.99653	-0.00416763	CYP21A1P///CYP21A2	cytochrome P450 family 21 subfamily A member 1, pseudogene///cytochrome P450 family 21 subfamily A member 2
8150976	7.91e-01	6.97e-01	0.390314	-6.99656	0.00267573		
8145824	8.07e-01	7.17e-01	0.362886	-6.99656	0.00255933	TPT1P8	tumor protein, translationally-controlled 1 pseudogene 8
7907882	6.75e-01	5.54e-01	-0.592518	-6.99661	-0.0039712	KIAA1614	KIAA1614
8068214	8.06e-01	7.16e-01	0.364063	-6.99662	0.00350084		
8088315	8.07e-01	7.17e-01	-0.363339	-6.9967	-0.00292728	DNAH12	dynein axonemal heavy chain 12
8150576	7.61e-01	6.58e-01	-0.443326	-6.99676	-0.00365732		
7900540	5.57e-01	4.24e-01	-0.800481	-6.99681	-0.00766252	RIMKLA	ribosomal modification protein rimK like family member A
8070601	8.02e-01	7.11e-01	-0.371244	-6.99681	-0.00645573		
7957458	8.07e-01	7.18e-01	-0.361871	-6.9969	-0.00357798	NTS	neurotensin
8068520	8.07e-01	7.17e-01	0.362674	-6.99694	0.00302001		
8055604	8.08e-01	7.19e-01	0.360779	-6.99696	0.00338628		
8075468	7.16e-01	6.02e-01	0.522185	-6.99699	0.00380853	PLA2G3	phospholipase A2 group III
8089694	7.42e-01	6.34e-01	0.476384	-6.99704	0.00316055	ZNF80	zinc finger protein 80
7936280	7.95e-01	7.01e-01	0.38402	-6.99715	0.00398572		
7903399	7.67e-01	6.66e-01	-0.432635	-6.99726	-0.00271931		
8116954	8.06e-01	7.16e-01	-0.36385	-6.99727	-0.00321932		
8071382	6.55e-01	5.32e-01	0.62636	-6.99731	0.00310442	ZNF74	zinc finger protein 74
8107098	8.08e-01	7.19e-01	-0.36041	-6.99731	-0.00460245		
7976766	6.33e-01	5.07e-01	-0.664141	-6.99742	-0.00394691	WDR25	WD repeat domain 25
8052123	7.65e-01	6.63e-01	0.436696	-6.99743	0.00419426		
8143633	7.42e-01	6.33e-01	0.477762	-6.99745	0.0069788	ARHGEF34P///OR2A7///OR2A4	Rho guanine nucleotide exchange factor 34, pseudogene///olfactory receptor family 2 subfamily A member 7///olfactory receptor family 2 subfamily A member 4
8170633	7.42e-01	6.33e-01	-0.477374	-6.99746	-0.0044078		
8175773	7.42e-01	6.33e-01	-0.477374	-6.99746	-0.0044078		
7973363	7.54e-01	6.48e-01	0.456658	-6.99748	0.00365871	REM2	RRAD and GEM like GTPase 2
7942912	5.35e-01	4.00e-01	-0.841953	-6.99748	-0.00695703		
8020343	7.98e-01	7.05e-01	0.379168	-6.9975	0.00327769	ANKRD20A5P	ankyrin repeat domain 20 family member A5, pseudogene
8169598	8.09e-01	7.19e-01	-0.359726	-6.99751	-0.00299644	ZCCHC12	zinc finger CCHC-type containing 12
8033330	8.05e-01	7.14e-01	-0.366857	-6.99757	-0.00245384		
7918437	4.29e-01	2.97e-01	-1.04432	-6.99762	-0.00504947	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
8160849	7.03e-01	5.87e-01	0.544181	-6.99765	0.00397236	ARID3C	AT-rich interaction domain 3C
8110114	7.54e-01	6.48e-01	0.45738	-6.9977	0.00342927	CPLX2	complexin 2
8136934	7.45e-01	6.37e-01	-0.471828	-6.99772	-0.00464516	TAS2R41	taste 2 receptor member 41
7970973	5.35e-01	4.00e-01	0.842044	-6.99772	0.00773774		
8090770	7.22e-01	6.09e-01	0.511988	-6.99783	0.00531514		
7926715	7.91e-01	6.95e-01	-0.392029	-6.99792	-0.00308654	GPR158	G protein-coupled receptor 158
7893653	6.89e-01	5.71e-01	0.567598	-6.99819	0.0220894		
8127065	8.01e-01	7.08e-01	0.374501	-6.99819	0.00348505	GSTA2	glutathione S-transferase alpha 2
7973298	8.09e-01	7.20e-01	0.358695	-6.99821	0.00297768	MGC40069///TRAV8-3	uncharacterized protein MGC40069///T cell receptor alpha variable 8-3
8061224	8.10e-01	7.21e-01	-0.357944	-6.99821	-0.00299848	SCP2D1	SCP2 sterol binding domain containing 1
7895665	3.03e-01	1.90e-01	1.314535	-6.99828	0.00579752		
8106530	6.51e-01	5.26e-01	-0.634208	-6.99832	-0.00547444		
7937112	7.60e-01	6.57e-01	-0.445171	-6.99834	-0.00308554	CFAP46	cilia and flagella associated protein 46
7893930	7.84e-01	6.87e-01	0.403359	-6.99835	0.00739897		
7927708	7.65e-01	6.62e-01	-0.437525	-6.99843	-0.00384628		
8177280	8.06e-01	7.16e-01	-0.364183	-6.99852	-0.00423293		
7930760	8.10e-01	7.21e-01	0.357675	-6.99852	0.00278874	PNLIPRP3	pancreatic lipase related protein 3
8168468	8.08e-01	7.19e-01	-0.360403	-6.9987	-0.00355465		
8176280	8.08e-01	7.19e-01	-0.360403	-6.9987	-0.00355465		
8048978	8.09e-01	7.20e-01	0.358615	-6.99874	0.00374981		
8103458	8.08e-01	7.19e-01	-0.360485	-6.99876	-0.00296124		
8045285	8.07e-01	7.17e-01	-0.362836	-6.99877	-0.00256654		
7925726	8.11e-01	7.23e-01	0.355398	-6.99887	0.00353784	OR13G1	olfactory receptor family 13 subfamily G member 1
8180242	7.72e-01	6.72e-01	-0.424339	-6.99891	-0.00299957		
8060395	8.04e-01	7.13e-01	0.367789	-6.99903	0.00325025	RAD21L1	RAD21 cohesin complex component like 1
7899602	7.67e-01	6.65e-01	0.433494	-6.99907	0.00409722		
7905559	6.84e-01	5.65e-01	-0.576366	-6.99914	-0.00406335	LELP1	late cornified envelope like proline rich 1
7923041	8.06e-01	7.16e-01	-0.364603	-6.99916	-0.00263937		
8081878	7.56e-01	6.51e-01	0.452205	-6.99924	0.00900242		
7915345	6.56e-01	5.33e-01	-0.624545	-6.99926	-0.00466711	NFYC-AS1///NFYC	NFYC antisense RNA 1///nuclear transcription factor Y subunit gamma
8111199	7.57e-01	6.52e-01	0.451825	-6.99933	0.00608034		
8000001	8.11e-01	7.22e-01	-0.356198	-6.99934	-0.00693897		
8147481	6.24e-01	4.97e-01	0.680626	-6.99934	0.00407779		
7927202	5.68e-01	4.36e-01	-0.780783	-6.9994	-0.00535073	C10orf25///ZNF22	chromosome 10 open reading frame 25///zinc finger protein 22
7893022	8.09e-01	7.20e-01	0.358985	-6.99952	0.00946217		
8153959	6.36e-01	5.10e-01	0.660038	-6.99952	0.00950614	DOCK8	dedicator of cytokinesis 8
7921356	7.96e-01	7.02e-01	-0.382633	-6.99957	-0.00422265	OR10K2	olfactory receptor family 10 subfamily K member 2
7896654	4.96e-01	3.61e-01	0.914102	-6.99958	0.01770094		
7893522	8.01e-01	7.10e-01	-0.372547	-6.99962	-0.01141834		
8091340	8.09e-01	7.20e-01	0.358253	-6.99962	0.00261508		
7894511	8.07e-01	7.17e-01	0.363304	-6.99979	0.00619781		
7895888	8.07e-01	7.17e-01	0.363304	-6.99979	0.00619781		
8168940	8.06e-01	7.16e-01	0.364754	-6.99987	0.00285753	NXF4	nuclear RNA export factor 4 pseudogene
7938420	7.61e-01	6.57e-01	0.444724	-6.99997	0.0045215		
7893553	7.77e-01	6.78e-01	0.415069	-7.00003	0.00929281		
8142628	8.10e-01	7.22e-01	0.356688	-7.00003	0.0021593	SLC13A1	solute carrier family 13 member 1
7927529	8.09e-01	7.20e-01	0.358535	-7.00024	0.00257156	MSMB	microseminoprotein beta
8034899	7.70e-01	6.69e-01	-0.428236	-7.00029	-0.00331161		
8098368	7.86e-01	6.89e-01	0.399972	-7.00035	0.00322834	ADAM29	ADAM metallopeptidase domain 29
7946903	7.26e-01	6.14e-01	-0.505281	-7.00036	-0.00371763	USH1C	USH1 protein network component harmonin
8167786	7.79e-01	6.80e-01	-0.4126	-7.00055	-0.00464809		
7894196	7.72e-01	6.71e-01	0.424968	-7.00057	0.00971807		
8075838	8.02e-01	7.10e-01	0.371659	-7.00058	0.00327232	PVALB	parvalbumin
7894759	8.11e-01	7.23e-01	0.355404	-7.00062	0.00794416		
7893623	8.14e-01	7.26e-01	-0.350622	-7.00073	-0.00827533		
8100109	8.07e-01	7.18e-01	0.361812	-7.00079	0.00259468	GABRA2	gamma-aminobutyric acid type A receptor alpha2 subunit
8021468	7.85e-01	6.88e-01	-0.401814	-7.00091	-0.00447454		
7976187	8.14e-01	7.25e-01	0.351433	-7.00091	0.0042296		
8177229	8.14e-01	7.26e-01	0.350428	-7.00107	0.00566132	BCORP1	BCL6 corepressor pseudogene 1
8007643	8.15e-01	7.27e-01	-0.349634	-7.0011	-0.002447	MEIOC	meiosis specific with coiled-coil domain
7894219	6.74e-01	5.52e-01	0.594909	-7.00112	0.01098396		
7924908	7.24e-01	6.12e-01	0.507997	-7.00123	0.00399087		
7953626	6.47e-01	5.22e-01	0.641117	-7.00125	0.00577115	CLSTN3	calsyntenin 3
8155200	7.36e-01	6.26e-01	0.488383	-7.00126	0.0038987	CCIN	calicin
8044572	8.14e-01	7.26e-01	0.350864	-7.00128	0.00388621		
8175254	7.72e-01	6.72e-01	0.424308	-7.00142	0.00427936		
7996260	7.12e-01	5.98e-01	0.527865	-7.00143	0.01345429		
8050495	8.09e-01	7.20e-01	0.358811	-7.00144	0.00314554		
8092455	6.85e-01	5.66e-01	-0.574223	-7.00154	-0.00354333		
8149350	7.85e-01	6.88e-01	-0.402597	-7.00181	-0.00363308	DEFB134	defensin beta 134
8096873	8.13e-01	7.25e-01	-0.351857	-7.00191	-0.00306712		
7894738	8.16e-01	7.29e-01	-0.347206	-7.00195	-0.00741045		
8156090	8.16e-01	7.28e-01	-0.348699	-7.00204	-0.00351242	SPATA31D5P	SPATA31 subfamily D member 5, pseudogene
7953761	8.17e-01	7.29e-01	-0.346152	-7.00211	-0.0030875		
7894963	4.69e-01	3.36e-01	0.964527	-7.00213	0.01110454		
7904417	7.95e-01	7.02e-01	0.383574	-7.00214	0.00290345		
7894225	6.62e-01	5.39e-01	-0.614687	-7.0023	-0.00863775		
7894962	8.12e-01	7.24e-01	-0.353245	-7.00232	-0.00645671		
7958948	6.48e-01	5.23e-01	0.639245	-7.00237	0.00402102	CFAP73///DDX54	cilia and flagella associated protein 73///DEAD-box helicase 54
8041804	7.58e-01	6.54e-01	0.449242	-7.00238	0.00386026	TMEM247	transmembrane protein 247
8092931	6.34e-01	5.07e-01	0.663549	-7.00252	0.00388633		
7910587	8.17e-01	7.30e-01	0.345371	-7.00253	0.00381923		
7893049	7.66e-01	6.64e-01	-0.434855	-7.00261	-0.0124545		
7895398	2.96e-01	1.84e-01	1.330415	-7.00261	0.00647461		
8153828	6.82e-01	5.62e-01	-0.581142	-7.00262	-0.00378367	FOXH1	forkhead box H1
8159846	8.07e-01	7.17e-01	0.362267	-7.00269	0.00426352		
7895733	5.89e-01	4.57e-01	-0.744476	-7.00272	-0.00795706		
8178289	8.07e-01	7.17e-01	0.362904	-7.00274	0.00323331	OR12D3	olfactory receptor family 12 subfamily D member 3
7915045	7.54e-01	6.48e-01	-0.456746	-7.00276	-0.00451986	C1orf109	chromosome 1 open reading frame 109
7898607	7.58e-01	6.54e-01	-0.448879	-7.00287	-0.00362548		
7932492	7.91e-01	6.95e-01	-0.392465	-7.00292	-0.00514709	C10orf113	chromosome 10 open reading frame 113
7997158	7.19e-01	6.06e-01	-0.516148	-7.00293	-0.00316486	MARVELD3	MARVEL domain containing 3
7897991	6.97e-01	5.79e-01	0.554994	-7.00297	0.00391191	PRAMEF7///PRAMEF8	PRAME family member 7///PRAME family member 8
7912591	6.97e-01	5.79e-01	0.554994	-7.00297	0.00391191	PRAMEF7///PRAMEF8	PRAME family member 7///PRAME family member 8
7912606	6.97e-01	5.79e-01	0.554994	-7.00297	0.00391191	PRAMEF7///PRAMEF8	PRAME family member 7///PRAME family member 8
8126102	6.72e-01	5.50e-01	0.597988	-7.00306	0.00604862	MDGA1	MAM domain containing glycosylphosphatidylinositol anchor 1
8156356	8.16e-01	7.29e-01	0.347001	-7.00309	0.00326629		
8039246	7.68e-01	6.66e-01	-0.431524	-7.00325	-0.00426039	LILRA4	leukocyte immunoglobulin like receptor A4
7937890	7.94e-01	7.00e-01	0.385329	-7.00339	0.00284706		
7976307	3.75e-01	2.50e-01	1.152365	-7.00345	0.00411276	GOLGA5	golgin A5
7998929	6.81e-01	5.61e-01	0.58166	-7.00349	0.00607684		
7982587	7.52e-01	6.46e-01	-0.460265	-7.0035	-0.00366959	C15orf53	chromosome 15 open reading frame 53
8108401	8.19e-01	7.32e-01	0.34235	-7.00355	0.00286123		
7929956	8.18e-01	7.31e-01	-0.344672	-7.00368	-0.00277683		
7896027	7.24e-01	6.12e-01	0.50781	-7.00375	0.00839651		
7928982	8.17e-01	7.30e-01	-0.34512	-7.00377	-0.00237406	LIPF	lipase F, gastric type
8091515	8.20e-01	7.33e-01	0.341072	-7.00387	0.00258418	GPR87	G protein-coupled receptor 87
7900977	8.19e-01	7.32e-01	0.342816	-7.0039	0.00300907		
8097934	8.17e-01	7.30e-01	0.345578	-7.00391	0.00415719		
8065185	7.55e-01	6.50e-01	-0.453551	-7.00392	-0.00300779	OVOL2	ovo like zinc finger 2
7894458	8.18e-01	7.31e-01	-0.344642	-7.00399	-0.00733599		
8148932	6.93e-01	5.75e-01	0.561189	-7.00409	0.00359667	ZNF517	zinc finger protein 517
8082570	7.61e-01	6.57e-01	-0.444536	-7.00424	-0.0045989		
8049301	7.92e-01	6.97e-01	-0.389296	-7.00426	-0.0031494	SAG	S-antigen visual arrestin
8095802	8.12e-01	7.23e-01	-0.354839	-7.00428	-0.00382454		
8021712	7.52e-01	6.45e-01	-0.46122	-7.00434	-0.00403429		
8143657	8.07e-01	7.17e-01	0.363326	-7.00435	0.00241739		
8085770	7.55e-01	6.49e-01	0.455165	-7.00436	0.00304183		
7894532	7.69e-01	6.67e-01	-0.429994	-7.0044	-0.01101152		
8006083	8.20e-01	7.33e-01	0.340937	-7.00441	0.00301762		
7892958	7.06e-01	5.90e-01	-0.538992	-7.00443	-0.01241355		
7973748	8.01e-01	7.09e-01	-0.373101	-7.00447	-0.00310068	LINC01551	long intergenic non-protein coding RNA 1551
8113724	7.23e-01	6.10e-01	-0.509883	-7.0046	-0.00689537		
8068006	8.21e-01	7.35e-01	-0.3388	-7.00477	-0.0024254	LINC00308	long intergenic non-protein coding RNA 308
7981976	2.60e-01	1.56e-01	-1.421406	-7.00493	-0.01674869	SNORD116-14	small nucleolar RNA, C/D box 116-14
8117614	7.74e-01	6.74e-01	0.420598	-7.00509	0.00407899	HIST1H2BO	histone cluster 1, H2bo
7898854	8.07e-01	7.17e-01	0.362129	-7.00513	0.00406668		
8050441	6.49e-01	5.25e-01	0.636408	-7.00516	0.00398572		
8074597	8.01e-01	7.09e-01	-0.373867	-7.00519	-0.00244811	LOC729461///FAM230B///LOC729461	uncharacterized LOC729461///family with sequence similarity 230 member B (non-protein coding)///uncharacterized LOC729461
7989130	8.21e-01	7.36e-01	0.337505	-7.00522	0.00296322		
7894368	7.78e-01	6.79e-01	-0.413758	-7.00538	-0.01111287		
7895270	7.78e-01	6.79e-01	-0.413758	-7.00538	-0.01111287		
8124889	6.89e-01	5.70e-01	-0.568061	-7.00547	-0.00293389	POU5F1P4///POU5F1P3///POU5F1B///POU5F1	POU class 5 homeobox 1 pseudogene 4///POU class 5 homeobox 1 pseudogene 3///POU class 5 homeobox 1B///POU class 5 homeobox 1
8179719	6.89e-01	5.70e-01	-0.568061	-7.00547	-0.00293389	POU5F1P4///POU5F1P3///POU5F1B///POU5F1	POU class 5 homeobox 1 pseudogene 4///POU class 5 homeobox 1 pseudogene 3///POU class 5 homeobox 1B///POU class 5 homeobox 1
7976778	7.57e-01	6.52e-01	-0.450869	-7.00549	-0.0045087	LINC00523	long intergenic non-protein coding RNA 523
8104634	7.81e-01	6.83e-01	0.408458	-7.00551	0.00442423	PRDM9	PR/SET domain 9
8096130	7.27e-01	6.15e-01	0.504152	-7.00554	0.00491864	CDS1	CDP-diacylglycerol synthase 1
8139128	6.56e-01	5.33e-01	-0.624394	-7.00559	-0.01038835		
7981249	3.13e-01	1.98e-01	1.28958	-7.00564	0.00414421	SETD3	SET domain containing 3
7991313	6.00e-01	4.69e-01	0.724591	-7.00565	0.02401076	PLIN1	perilipin 1
7896291	5.56e-01	4.23e-01	0.80211	-7.00573	0.00940661		
8150274	7.14e-01	6.00e-01	0.52489	-7.00583	0.00296335		
8022817	7.74e-01	6.73e-01	-0.421906	-7.00584	-0.00257289	KLHL14	kelch like family member 14
8042335	2.41e-01	1.42e-01	-1.471868	-7.00588	-0.00401432	VDAC2	voltage dependent anion channel 2
8075061	8.22e-01	7.38e-01	0.334987	-7.00591	0.00306106		
7983661	8.21e-01	7.35e-01	0.338307	-7.00602	0.00656734		
7906233	8.21e-01	7.36e-01	-0.337438	-7.00603	-0.00641875		
7956269	7.68e-01	6.67e-01	0.430877	-7.00604	0.01181996		
7939979	8.22e-01	7.37e-01	0.336064	-7.00606	0.00335617	OR8K1	olfactory receptor family 8 subfamily K member 1
8174045	8.21e-01	7.36e-01	-0.338042	-7.00606	-0.00278561		
8019804	8.22e-01	7.37e-01	-0.335479	-7.00606	-0.00461164	ROCK1P1	Rho associated coiled-coil containing protein kinase 1 pseudogene 1
8079561	8.21e-01	7.36e-01	0.337744	-7.00612	0.00292139		
8128445	8.19e-01	7.32e-01	-0.342849	-7.00612	-0.00547829		
7947266	8.22e-01	7.36e-01	0.336847	-7.00638	0.00336745		
7967230	4.96e-01	3.61e-01	-0.914414	-7.00639	-0.00453595	DIABLO	diablo IAP-binding mitochondrial protein
8133847	8.23e-01	7.39e-01	-0.333508	-7.00639	-0.00268825	RPL13AP17	ribosomal protein L13a pseudogene 17
7895355	8.23e-01	7.38e-01	-0.334659	-7.00652	-0.00792834		
7928915	6.66e-01	5.43e-01	-0.609607	-7.00667	-0.00315153	NUTM2D///NUTM2A	NUT family member 2D///NUT family member 2A
8174189	8.23e-01	7.38e-01	0.334893	-7.0067	0.00305822	TMSB15A	thymosin beta 15a
8150691	8.23e-01	7.38e-01	-0.334215	-7.00673	-0.00245995	EFCAB1	EF-hand calcium binding domain 1
7895887	8.08e-01	7.18e-01	0.361038	-7.00675	0.00907997		
8150877	7.01e-01	5.84e-01	-0.547643	-7.00676	-0.00691969	SNORD54	small nucleolar RNA, C/D box 54
8110604	7.32e-01	6.21e-01	-0.494267	-7.00681	-0.00425592		
8172654	7.12e-01	5.97e-01	0.528883	-7.00685	0.00585209	USP27X-AS1	USP27X antisense RNA 1 (head to head)
8009794	8.22e-01	7.37e-01	0.336231	-7.00687	0.00274122		
7893695	6.29e-01	5.02e-01	0.671851	-7.0069	0.00827766		
8157153	3.87e-01	2.60e-01	-1.129147	-7.00691	-0.00622485	PALM2-AKAP2///PALM2///AKAP2	PALM2-AKAP2 readthrough///paralemmin 2///A-kinase anchoring protein 2
8087250	7.24e-01	6.12e-01	-0.508164	-7.00696	-0.00317154	MIR425	microRNA 425
8028311	6.58e-01	5.34e-01	0.622435	-7.00702	0.00521869	SPINT2	serine peptidase inhibitor, Kunitz type 2
7948829	6.28e-01	5.01e-01	0.674095	-7.00707	0.00387283	ZBTB3	zinc finger and BTB domain containing 3
8011245	4.98e-01	3.64e-01	-0.909251	-7.00709	-0.0047181	SRR///TSR1	serine racemase///TSR1, ribosome maturation factor
8102037	6.93e-01	5.75e-01	0.56087	-7.00714	0.00525562		
8165398	7.83e-01	6.85e-01	0.405414	-7.00715	0.00382381	C9orf139///FUT7	chromosome 9 open reading frame 139///fucosyltransferase 7
7947926	8.23e-01	7.38e-01	-0.334696	-7.00724	-0.00311057		
7948088	6.28e-01	5.01e-01	-0.673745	-7.00725	-0.0071837	SLC25A33	solute carrier family 25 member 33
8137986	4.87e-01	3.52e-01	-0.931669	-7.00735	-0.00391306	RNF216	ring finger protein 216
8003226	8.01e-01	7.09e-01	0.373899	-7.00737	0.00363838		
8091883	8.22e-01	7.38e-01	-0.335351	-7.00737	-0.00293971		
8050115	8.10e-01	7.21e-01	0.35707	-7.00743	0.0033702	LINC00299	long intergenic non-protein coding RNA 299
7894676	6.93e-01	5.74e-01	-0.562191	-7.00752	-0.00950448		
7913211	7.11e-01	5.97e-01	-0.529401	-7.00754	-0.00358757	PLA2G2E	phospholipase A2 group IIE
7943519	8.21e-01	7.35e-01	-0.33856	-7.00758	-0.00294804		
7896662	6.83e-01	5.63e-01	-0.57889	-7.00763	-0.01007126		
7938078	7.96e-01	7.03e-01	-0.381834	-7.00769	-0.0033371	C11orf42	chromosome 11 open reading frame 42
